id,depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
veh8594,2648.0,3165.0,517.0,5825.72,29.0,142.37,veh_passenger,1,0.0,8.89
veh6789,2092.0,3166.0,1074.0,4207.82,492.0,737.25,veh_passenger,1,0.0,8.26
bus2813,2600.0,3166.0,566.0,4329.94,98.0,241.32,bus_bus,1,0.0,6.09
myflow4.45,2008.0,3167.0,1159.0,1456.25,888.0,1010.28,DEFAULT_VEHTYPE,2,0.0,7.71
truck4705,2175.0,3167.0,992.0,6849.64,277.0,475.72,truck_truck,1,0.0,3.55
veh212,66.0,3169.0,3103.0,13689.17,2210.0,2458.6,veh_passenger,1,0.0,14.35
veh6114,1884.0,3169.0,1285.0,5549.66,514.0,787.83,veh_passenger,1,0.0,8.23
veh6218,1916.0,3169.0,1253.0,10843.69,429.0,560.04,veh_passenger,1,7.23,11.27
myflow4.46,2011.0,3169.0,1158.0,1456.25,878.0,1013.08,DEFAULT_VEHTYPE,2,0.0,6.93
veh6545,2017.0,3169.0,1152.0,7226.75,454.0,705.2,veh_passenger,1,0.0,9.4
veh8392,2586.0,3169.0,583.0,6674.71,28.0,118.01,veh_passenger,1,0.0,7.62
truck6069,2805.0,3169.0,364.0,1683.45,103.0,155.35,truck_truck,1,12.0,5.65
truck4465,2064.0,3170.0,1106.0,9043.77,231.0,478.02,truck_truck,1,0.0,13.37
veh4032,1243.0,3171.0,1928.0,4563.16,1336.0,1562.83,veh_passenger,1,0.0,8.29
myflow4.47,2014.0,3171.0,1157.0,1456.25,873.0,1035.7,DEFAULT_VEHTYPE,2,0.0,9.01
veh6924,2134.0,3170.0,1036.0,2057.81,502.0,538.62,veh_passenger,1,0.0,0.0
myflow6.116,2298.0,3171.0,873.0,486.53,787.0,842.66,DEFAULT_VEHTYPE,1,0.0,8.93
bus2418,2235.0,3171.0,936.0,9445.06,288.0,468.94,bus_bus,1,0.0,8.25
veh8194,2525.0,3171.0,646.0,7857.39,150.0,290.86,veh_passenger,1,0.0,32.58
veh8345,2571.0,3171.0,600.0,7907.86,50.0,166.76,veh_passenger,1,0.0,15.36
veh6866,2116.0,3172.0,1056.0,1615.87,763.0,904.94,veh_passenger,1,8.69,8.66
myflow4.44,1997.0,3173.0,1176.0,2352.86,789.0,952.05,DEFAULT_VEHTYPE,2,0.0,8.15
myflow6.117,2301.0,3173.0,872.0,486.53,781.0,838.74,DEFAULT_VEHTYPE,1,0.0,10.03
veh6253,1927.0,3174.0,1247.0,6982.25,547.0,832.91,veh_passenger,1,0.0,8.99
veh6272,1933.0,3174.0,1241.0,9597.35,279.0,542.59,veh_passenger,1,8.35,3.83
truck4538,2098.0,3174.0,1076.0,7716.42,371.0,541.07,truck_truck,1,0.0,7.59
myflow6.118,2305.0,3175.0,870.0,486.53,779.0,834.39,DEFAULT_VEHTYPE,1,0.0,10.24
bus1974,1825.0,3176.0,1351.0,9354.89,563.0,745.28,bus_bus,1,0.0,13.65
myflow4.48,2021.0,3176.0,1155.0,1456.25,870.0,1019.11,DEFAULT_VEHTYPE,2,0.0,8.37
bus2302,2128.0,3176.0,1048.0,4085.6,565.0,700.5,bus_bus,1,0.0,6.23
veh7395,2279.0,3176.0,897.0,3865.47,285.0,617.29,veh_passenger,1,0.0,8.25
myflow6.119,2309.0,3177.0,868.0,486.53,774.0,830.65,DEFAULT_VEHTYPE,1,0.0,11.54
veh9704,2990.0,3177.0,187.0,797.44,57.0,76.3,veh_passenger,1,0.0,6.61
myflow4.49,2024.0,3178.0,1154.0,1456.25,874.0,1023.69,DEFAULT_VEHTYPE,2,0.0,9.0
veh7711,2376.0,3178.0,802.0,10428.22,142.0,312.69,veh_passenger,1,16.1,18.28
truck5428,2509.0,3178.0,669.0,4088.29,158.0,321.03,truck_truck,1,0.0,8.32
truck5787,2675.0,3178.0,503.0,3548.34,95.0,226.72,truck_truck,1,0.0,7.95
myflow6.120,2312.0,3179.0,867.0,486.53,774.0,836.85,DEFAULT_VEHTYPE,1,0.0,14.78
veh8449,2604.0,3179.0,575.0,6227.75,68.0,212.54,veh_passenger,1,0.0,13.76
veh290,90.0,3180.0,3090.0,7001.9,2301.0,2504.95,veh_passenger,1,0.0,7.82
myflow6.121,2315.0,3180.0,865.0,486.53,774.0,830.92,DEFAULT_VEHTYPE,1,0.0,13.13
veh8857,2732.0,3180.0,448.0,3116.51,147.0,204.07,veh_passenger,1,0.0,12.37
veh4771,1470.0,3182.0,1712.0,4450.72,1007.0,1264.77,veh_passenger,1,0.0,6.67
veh6339,1953.0,3182.0,1229.0,9614.14,377.0,596.95,veh_passenger,1,0.0,7.95
myflow3.97,2207.0,3181.0,974.0,1773.3,472.0,509.4,DEFAULT_VEHTYPE,2,0.0,0.0
veh4256,1312.0,3183.0,1871.0,5730.89,1067.0,1335.6,veh_passenger,1,0.0,6.83
veh6309,1944.0,3183.0,1239.0,6315.22,463.0,691.65,veh_passenger,1,0.0,7.93
veh6696,2063.0,3183.0,1120.0,12565.92,244.0,441.86,veh_passenger,1,0.0,13.47
veh6750,2080.0,3184.0,1104.0,6934.96,474.0,671.53,veh_passenger,1,0.0,7.8
veh8596,2649.0,3184.0,535.0,2252.48,298.0,351.13,veh_passenger,1,0.0,8.76
myflow4.65,2128.0,3185.0,1057.0,2077.6,694.0,798.16,DEFAULT_VEHTYPE,1,0.0,7.67
veh9226,2843.0,3185.0,342.0,932.33,178.0,251.01,veh_passenger,1,0.0,7.7
veh9306,2868.0,3186.0,318.0,3588.61,0.0,28.57,veh_passenger,1,0.0,13.48
bus2171,2007.0,3188.0,1181.0,12192.65,302.0,524.23,bus_bus,1,0.0,27.52
veh6518,2009.0,3190.0,1181.0,8157.65,301.0,579.97,veh_passenger,1,7.81,6.86
veh8445,2602.0,3190.0,588.0,8007.4,23.0,150.33,veh_passenger,1,0.0,27.28
bus1455,1345.0,3191.0,1846.0,14449.77,521.0,915.73,bus_bus,1,0.0,8.01
bus1913,1769.0,3191.0,1422.0,7084.8,665.0,860.93,bus_bus,1,0.0,8.3
veh6333,1952.0,3191.0,1239.0,5996.45,599.0,792.77,veh_passenger,1,0.0,15.78
myflow4.50,2027.0,3191.0,1164.0,1456.25,872.0,1008.85,DEFAULT_VEHTYPE,2,0.0,7.06
veh6842,2108.0,3191.0,1083.0,7735.44,308.0,508.27,veh_passenger,1,0.0,13.1
veh9463,2916.0,3191.0,275.0,2063.58,27.0,62.38,veh_passenger,1,0.0,7.55
veh6366,1962.0,3192.0,1230.0,8610.13,403.0,594.11,veh_passenger,1,0.0,7.76
truck4483,2072.0,3192.0,1120.0,14009.84,206.0,392.81,truck_truck,1,26.64,8.25
veh8177,2520.0,3192.0,672.0,2940.49,265.0,450.6,veh_passenger,1,0.0,8.72
veh8395,2587.0,3193.0,606.0,11660.77,53.0,102.62,veh_passenger,1,29.36,3.7
veh6837,2107.0,3195.0,1088.0,9626.64,180.0,411.56,veh_passenger,1,0.0,13.49
truck5398,2495.0,3195.0,700.0,3195.25,246.0,373.2,truck_truck,1,0.0,3.63
veh4001,1233.0,3196.0,1963.0,8922.02,1321.0,1447.39,veh_passenger,1,0.0,7.56
veh6832,2106.0,3196.0,1090.0,6939.24,422.0,705.72,veh_passenger,1,0.0,9.32
veh7455,2297.0,3196.0,899.0,3697.09,416.0,624.64,veh_passenger,1,0.0,7.24
truck3073,1421.0,3197.0,1776.0,12138.9,662.0,1052.16,truck_truck,1,0.0,13.98
veh8706,2683.0,3197.0,514.0,3494.45,199.0,257.49,veh_passenger,1,0.0,13.28
veh6445,1986.0,3198.0,1212.0,11010.32,80.0,339.91,veh_passenger,1,6.91,5.76
veh7551,2327.0,3198.0,871.0,8064.83,313.0,401.16,veh_passenger,1,0.0,18.12
veh7771,2709.0,3198.0,489.0,4082.42,38.0,249.26,veh_passenger,3,0.0,18.52
veh6730,2074.0,3199.0,1125.0,9979.09,376.0,585.71,veh_passenger,1,0.0,8.18
veh7426,2288.0,3199.0,911.0,3995.98,389.0,502.56,veh_passenger,1,0.0,5.82
veh8157,2518.0,3199.0,681.0,4988.2,289.0,361.68,veh_passenger,1,0.0,6.58
veh8871,3101.0,3199.0,98.0,903.58,9.0,17.36,veh_passenger,1,0.0,7.51
myflow4.51,2030.0,3200.0,1170.0,1456.25,846.0,988.58,DEFAULT_VEHTYPE,2,0.0,5.37
veh6978,2180.0,3201.0,1021.0,6507.21,415.0,583.65,veh_passenger,1,0.0,7.5
veh8187,2525.0,3201.0,676.0,2152.06,321.0,480.37,veh_passenger,1,0.0,6.73
bus1569,1451.0,3202.0,1751.0,14411.27,472.0,811.55,bus_bus,1,0.0,7.86
myflow4.52,2033.0,3202.0,1169.0,1456.25,834.0,1001.3,DEFAULT_VEHTYPE,2,0.0,5.8
truck4741,2191.0,3202.0,1011.0,4015.37,482.0,624.26,truck_truck,1,0.0,8.76
veh6841,2108.0,3203.0,1095.0,10313.64,358.0,548.26,veh_passenger,1,0.0,7.63
bus2433,2249.0,3203.0,954.0,8578.56,149.0,385.37,bus_bus,1,0.0,8.03
truck3106,1436.0,3204.0,1768.0,13021.58,748.0,1081.94,truck_truck,1,0.0,7.88
myflow4.53,2036.0,3204.0,1168.0,1456.25,832.0,1025.48,DEFAULT_VEHTYPE,2,0.0,7.49
veh7915,2439.0,3204.0,765.0,6896.35,336.0,462.46,veh_passenger,1,0.0,10.57
veh8773,2703.0,3204.0,501.0,8464.46,38.0,127.67,veh_passenger,1,0.0,6.48
veh484,150.0,3205.0,3055.0,17677.99,1580.0,2020.73,veh_passenger,1,0.0,7.48
veh8695,2679.0,3206.0,527.0,2431.71,239.0,278.05,veh_passenger,1,8.32,7.34
veh8786,2707.0,3206.0,499.0,13449.3,0.0,28.96,veh_passenger,1,0.0,30.83
truck5631,2603.0,3206.0,603.0,4152.2,121.0,259.54,truck_truck,1,0.0,7.82
veh9487,2923.0,3206.0,283.0,3654.96,7.0,39.55,veh_passenger,1,16.11,7.88
myflow4.54,2039.0,3207.0,1168.0,1456.25,827.0,1013.1,DEFAULT_VEHTYPE,2,0.0,7.26
bus2136,1975.0,3207.0,1232.0,5361.17,551.0,784.48,bus_bus,1,0.0,8.29
veh7647,2356.0,3207.0,851.0,7003.47,227.0,445.81,veh_passenger,1,0.0,5.98
veh9674,2981.0,3207.0,226.0,5214.15,0.0,14.41,veh_passenger,1,0.0,24.64
myflow4.55,2042.0,3209.0,1167.0,1456.25,821.0,1016.93,DEFAULT_VEHTYPE,2,0.0,6.87
veh7910,2437.0,3209.0,772.0,7964.45,74.0,195.61,veh_passenger,1,0.0,6.85
veh6046,1863.0,3210.0,1347.0,16347.02,283.0,504.05,veh_passenger,1,8.07,7.94
veh7527,2319.0,3210.0,891.0,8408.01,202.0,428.5,veh_passenger,1,0.0,24.84
myflow4.66,2131.0,3211.0,1080.0,2077.6,724.0,860.21,DEFAULT_VEHTYPE,1,0.0,9.07
bus1976,1827.0,3212.0,1385.0,10182.2,366.0,679.15,bus_bus,1,0.0,10.34
truck4901,2265.0,3212.0,947.0,9376.93,128.0,234.09,truck_truck,1,0.0,7.63
truck5071,2344.0,3212.0,868.0,7470.24,129.0,383.25,truck_truck,1,4.46,8.79
veh7902,2438.0,3212.0,774.0,4264.89,446.0,518.98,veh_passenger,1,0.0,18.57
truck4635,2142.0,3213.0,1071.0,5878.78,321.0,658.73,truck_truck,1,8.38,8.26
veh7892,2432.0,3214.0,782.0,3720.9,327.0,480.1,veh_passenger,1,0.0,6.94
veh6764,2084.0,3215.0,1131.0,9032.38,505.0,640.82,veh_passenger,1,4.1,27.16
truck5368,2481.0,3215.0,734.0,4650.12,245.0,355.62,truck_truck,1,0.0,7.25
veh6411,1976.0,3217.0,1241.0,6923.76,442.0,739.22,veh_passenger,1,0.0,8.02
truck5449,2519.0,3218.0,699.0,4199.23,194.0,373.41,truck_truck,1,0.0,7.35
truck6010,2778.0,3218.0,440.0,2456.2,104.0,209.84,truck_truck,1,0.0,8.19
bus1921,1776.0,3219.0,1443.0,7259.02,696.0,931.74,bus_bus,1,8.33,8.25
bus2155,1992.0,3219.0,1227.0,4221.18,673.0,867.7,bus_bus,1,0.0,7.77
truck5423,2510.0,3219.0,709.0,4955.8,136.0,262.95,truck_truck,1,0.0,7.32
veh8046,2479.0,3220.0,741.0,3383.33,394.0,461.72,veh_passenger,1,0.0,8.15
truck5762,2663.0,3220.0,557.0,6034.54,3.0,68.77,truck_truck,1,0.0,13.48
veh7162,2207.0,3222.0,1015.0,2069.04,780.0,851.16,veh_passenger,1,0.0,9.5
truck6115,3100.0,3223.0,123.0,912.54,0.0,11.75,truck_truck,2,0.0,7.41
veh6185,1906.0,3224.0,1318.0,7551.93,562.0,807.04,veh_passenger,1,0.0,6.68
veh8036,2488.0,3225.0,737.0,4993.68,227.0,369.8,veh_passenger,1,0.0,8.91
truck5195,2401.0,3225.0,824.0,2746.05,419.0,591.77,truck_truck,1,0.0,9.05
bus2314,2139.0,3226.0,1087.0,7080.74,383.0,653.19,bus_bus,1,8.33,8.0
veh7672,2364.0,3226.0,862.0,8114.17,337.0,430.26,veh_passenger,1,0.0,13.33
truck5607,2592.0,3226.0,634.0,4016.96,75.0,308.57,truck_truck,1,0.0,8.06
veh9289,2862.0,3227.0,365.0,1260.19,149.0,194.6,veh_passenger,1,0.0,5.97
veh6716,2070.0,3228.0,1158.0,4097.78,666.0,823.34,veh_passenger,1,8.46,7.76
veh7616,2347.0,3228.0,881.0,4531.07,404.0,565.18,veh_passenger,1,0.0,9.26
truck5177,2393.0,3228.0,835.0,4698.64,163.0,397.91,truck_truck,1,0.0,8.2
veh4592,1415.0,3229.0,1814.0,12051.59,877.0,1205.95,veh_passenger,1,0.0,8.16
veh9003,2774.0,3230.0,456.0,4463.82,100.0,145.83,veh_passenger,1,0.0,13.58
veh6326,1949.0,3231.0,1282.0,7236.97,541.0,747.78,veh_passenger,1,4.23,7.94
veh9282,2860.0,3231.0,371.0,3612.2,26.0,73.23,veh_passenger,1,0.0,8.59
bus2137,1976.0,3232.0,1256.0,3121.68,910.0,978.02,bus_bus,1,8.33,8.09
bus2388,2208.0,3232.0,1024.0,7021.78,374.0,552.85,bus_bus,1,8.33,13.87
bus2515,2325.0,3232.0,907.0,8393.07,107.0,279.58,bus_bus,1,0.0,7.91
bus2829,2615.0,3232.0,617.0,2002.15,340.0,431.92,bus_bus,1,8.33,10.74
veh8534,2630.0,3232.0,602.0,5858.18,73.0,170.51,veh_passenger,1,0.0,12.58
bus2090,1932.0,3233.0,1301.0,10893.9,609.0,748.04,bus_bus,1,0.0,8.26
truck5598,2588.0,3233.0,645.0,4235.7,153.0,290.94,truck_truck,1,0.0,14.63
veh4382,1351.0,3235.0,1884.0,4793.36,1279.0,1523.48,veh_passenger,1,8.81,7.77
veh4657,1435.0,3236.0,1801.0,15166.21,516.0,854.33,veh_passenger,1,0.0,7.4
veh7244,2232.0,3236.0,1004.0,10854.55,199.0,417.99,veh_passenger,1,26.6,7.65
veh8437,2600.0,3236.0,636.0,2479.23,288.0,381.44,veh_passenger,1,0.0,6.93
veh8510,2622.0,3238.0,616.0,2355.03,365.0,430.05,veh_passenger,1,0.0,4.26
veh7816,2411.0,3239.0,828.0,4463.59,244.0,415.17,veh_passenger,1,0.0,2.75
bus3022,2794.0,3239.0,445.0,3915.16,100.0,189.77,bus_bus,1,0.0,16.24
bus2569,2375.0,3240.0,865.0,8682.21,164.0,312.76,bus_bus,1,0.0,8.25
truck5437,2513.0,3240.0,727.0,3585.24,209.0,392.99,truck_truck,1,7.75,7.68
bus2351,2173.0,3241.0,1068.0,10574.01,273.0,560.47,bus_bus,1,0.0,22.06
veh4563,1406.0,3244.0,1838.0,16546.68,448.0,774.23,veh_passenger,1,0.0,13.6
veh6063,1868.0,3244.0,1376.0,10250.17,396.0,603.65,veh_passenger,1,0.0,7.33
veh6826,2103.0,3245.0,1142.0,4070.49,625.0,787.93,veh_passenger,1,0.0,15.47
veh8494,2617.0,3245.0,628.0,3977.42,205.0,306.07,veh_passenger,1,0.0,8.18
veh8920,2749.0,3245.0,496.0,2716.35,98.0,238.92,veh_passenger,1,0.0,7.1
veh7415,2285.0,3246.0,961.0,4601.72,433.0,609.79,veh_passenger,1,0.0,15.01
truck4968,2296.0,3246.0,950.0,8894.09,170.0,399.91,truck_truck,1,0.0,8.77
bus2080,1923.0,3247.0,1324.0,11871.11,376.0,577.63,bus_bus,1,8.33,3.9
veh7154,2205.0,3247.0,1042.0,7615.25,254.0,529.66,veh_passenger,1,0.0,13.53
truck5444,2518.0,3247.0,729.0,8562.93,229.0,351.04,truck_truck,1,0.0,14.39
bus2041,1887.0,3248.0,1361.0,8825.39,464.0,813.57,bus_bus,1,19.44,8.07
veh7180,2214.0,3248.0,1034.0,2914.14,645.0,771.84,veh_passenger,1,0.0,7.82
veh9713,2993.0,3249.0,256.0,1926.26,39.0,78.82,veh_passenger,1,0.0,9.87
veh5908,1821.0,3250.0,1429.0,11306.06,488.0,790.15,veh_passenger,1,0.0,8.38
veh8354,2584.0,3250.0,666.0,3288.79,287.0,396.12,veh_passenger,1,0.0,7.33
veh7587,2338.0,3251.0,913.0,8857.42,304.0,438.7,veh_passenger,1,0.0,7.95
truck5044,2331.0,3251.0,920.0,3400.61,499.0,652.39,truck_truck,1,0.0,8.15
bus1527,1412.0,3252.0,1840.0,13316.31,622.0,1008.9,bus_bus,1,0.0,13.34
veh4764,1468.0,3252.0,1784.0,13561.66,630.0,1045.89,veh_passenger,1,0.0,8.98
veh6507,2005.0,3252.0,1247.0,2630.7,955.0,1032.66,veh_passenger,1,0.0,7.76
veh8042,2478.0,3252.0,774.0,2884.48,429.0,561.23,veh_passenger,1,0.0,10.95
veh6199,1910.0,3253.0,1343.0,10029.86,583.0,806.99,veh_passenger,1,0.0,7.29
veh6259,1929.0,3254.0,1325.0,11315.1,493.0,667.36,veh_passenger,1,0.0,9.1
veh7614,2346.0,3254.0,908.0,14082.38,95.0,196.48,veh_passenger,1,0.0,12.88
truck6154,2844.0,3254.0,410.0,2802.64,74.0,140.04,truck_truck,1,0.0,7.78
veh6191,1908.0,3255.0,1347.0,6093.0,640.0,942.64,veh_passenger,1,14.28,8.14
truck4662,2155.0,3256.0,1101.0,7293.98,344.0,533.16,truck_truck,1,0.0,6.79
bus2809,2597.0,3256.0,659.0,5879.21,153.0,247.36,bus_bus,1,0.0,7.11
veh6250,1926.0,3257.0,1331.0,13240.7,110.0,588.01,veh_passenger,1,0.0,8.65
veh6770,2086.0,3257.0,1171.0,8901.7,369.0,519.75,veh_passenger,1,0.0,7.32
veh4734,1459.0,3258.0,1799.0,16822.81,311.0,676.93,veh_passenger,1,0.0,8.01
truck5658,2615.0,3258.0,643.0,7664.01,88.0,175.6,truck_truck,1,13.54,7.98
truck4665,2156.0,3260.0,1104.0,6057.2,454.0,698.06,truck_truck,1,0.0,8.23
veh8127,2504.0,3260.0,756.0,7268.53,234.0,367.16,veh_passenger,1,0.0,7.87
truck2951,1364.0,3261.0,1897.0,10466.53,1038.0,1297.67,truck_truck,1,0.0,9.45
veh9676,2982.0,3261.0,279.0,1674.88,44.0,78.69,veh_passenger,1,0.0,7.42
bus2571,2381.0,3262.0,881.0,3985.44,200.0,591.62,bus_bus,1,0.0,8.1
veh8952,2758.0,3262.0,504.0,3975.82,83.0,166.71,veh_passenger,1,0.0,7.59
bus3304,3054.0,3262.0,208.0,2886.58,18.0,74.33,bus_bus,1,0.0,27.33
veh6952,2142.0,3263.0,1121.0,10481.44,400.0,529.97,veh_passenger,1,0.0,11.91
truck4875,2253.0,3264.0,1011.0,7336.36,347.0,488.77,truck_truck,1,0.0,8.25
truck5402,2497.0,3264.0,767.0,6671.79,190.0,300.94,truck_truck,1,14.39,8.21
veh9284,2861.0,3264.0,403.0,4800.3,23.0,110.38,veh_passenger,1,0.0,8.69
truck4467,2065.0,3265.0,1200.0,11699.66,264.0,511.45,truck_truck,1,0.0,12.23
veh4505,1388.0,3266.0,1878.0,13841.04,644.0,922.02,veh_passenger,1,0.0,7.15
truck4505,2082.0,3266.0,1184.0,9608.64,343.0,559.32,truck_truck,1,0.0,3.53
veh7677,2366.0,3266.0,900.0,8855.6,124.0,215.66,veh_passenger,1,0.0,8.69
veh9705,2990.0,3266.0,276.0,2949.37,14.0,93.9,veh_passenger,1,0.0,13.46
veh9989,3078.0,3266.0,188.0,2163.77,0.0,24.83,veh_passenger,1,0.0,13.39
veh8904,2744.0,3267.0,523.0,3311.39,149.0,196.84,veh_passenger,1,0.0,9.73
veh9760,3007.0,3267.0,260.0,1980.14,0.0,38.12,veh_passenger,1,0.0,8.09
veh4830,1489.0,3268.0,1779.0,11468.48,900.0,1106.91,veh_passenger,1,0.0,7.61
veh10153,3129.0,3268.0,139.0,1365.38,25.0,45.35,veh_passenger,1,0.0,14.21
veh7222,2226.0,3269.0,1043.0,4885.38,287.0,538.01,veh_passenger,1,0.0,13.2
bus2861,2645.0,3269.0,624.0,6194.68,50.0,141.9,bus_bus,1,0.0,8.28
bus2097,1939.0,3270.0,1331.0,6790.78,659.0,915.96,bus_bus,1,0.0,6.47
truck5105,2360.0,3270.0,910.0,4626.01,365.0,530.05,truck_truck,1,0.0,7.64
veh8928,2751.0,3270.0,519.0,4680.04,68.0,187.64,veh_passenger,1,0.0,7.12
truck5583,2581.0,3270.0,689.0,5646.25,120.0,292.81,truck_truck,1,0.0,14.16
truck5287,2444.0,3271.0,827.0,2151.55,461.0,575.04,truck_truck,1,0.0,7.83
veh8829,2721.0,3271.0,550.0,5737.15,149.0,235.18,veh_passenger,1,0.0,9.23
veh9912,3054.0,3272.0,218.0,2199.65,31.0,60.44,veh_passenger,1,0.0,16.02
bus2336,2160.0,3273.0,1113.0,3734.74,645.0,802.28,bus_bus,1,13.89,8.07
veh7952,2459.0,3273.0,814.0,5115.48,283.0,518.86,veh_passenger,1,0.0,13.29
truck5988,2768.0,3273.0,505.0,6846.86,53.0,180.73,truck_truck,1,0.0,14.31
veh3868,1192.0,3274.0,2082.0,20188.39,655.0,1100.82,veh_passenger,1,0.0,8.29
truck5065,2341.0,3275.0,934.0,4260.62,340.0,582.53,truck_truck,1,0.0,8.3
veh8454,2605.0,3275.0,670.0,6932.08,161.0,269.6,veh_passenger,1,0.0,8.47
veh6022,1856.0,3276.0,1420.0,8416.19,521.0,746.53,veh_passenger,1,0.0,5.34
veh6361,1965.0,3277.0,1312.0,9871.32,427.0,651.98,veh_passenger,1,0.0,6.14
truck5040,2330.0,3277.0,947.0,12472.83,223.0,382.67,truck_truck,1,27.27,15.91
veh8084,2491.0,3277.0,786.0,4303.29,209.0,450.13,veh_passenger,1,0.0,8.07
veh7211,2222.0,3278.0,1056.0,5146.21,530.0,678.14,veh_passenger,1,0.0,8.17
veh8120,2502.0,3278.0,776.0,6285.11,126.0,275.26,veh_passenger,1,0.0,7.32
truck5140,2376.0,3278.0,902.0,4117.78,191.0,595.19,truck_truck,1,0.0,7.89
truck5151,2381.0,3278.0,897.0,4863.64,265.0,440.4,truck_truck,1,0.0,8.61
bus2540,2348.0,3279.0,931.0,6975.56,285.0,454.6,bus_bus,1,0.0,12.4
truck5318,2458.0,3279.0,821.0,5662.52,329.0,449.72,truck_truck,1,0.0,8.34
veh9831,3069.0,3279.0,210.0,1631.81,52.0,82.37,veh_passenger,1,0.0,6.75
veh6471,1994.0,3280.0,1286.0,10637.95,462.0,762.84,veh_passenger,1,0.0,12.36
veh7817,2409.0,3280.0,871.0,7248.67,140.0,290.78,veh_passenger,1,0.0,12.04
bus3330,3078.0,3280.0,202.0,1283.14,49.0,71.04,bus_bus,1,8.33,8.21
bus2195,2029.0,3281.0,1252.0,10359.48,570.0,723.45,bus_bus,1,0.0,7.76
truck5134,2373.0,3281.0,908.0,7576.22,169.0,298.67,truck_truck,1,0.0,8.13
bus1922,1777.0,3283.0,1506.0,11526.76,468.0,735.81,bus_bus,1,0.0,7.96
veh9341,2878.0,3283.0,405.0,4300.15,39.0,123.29,veh_passenger,1,0.0,8.38
veh8438,2600.0,3284.0,684.0,1594.42,379.0,544.19,veh_passenger,1,0.0,12.13
veh6740,2077.0,3285.0,1208.0,8271.14,360.0,574.99,veh_passenger,1,5.17,6.32
truck5512,2548.0,3286.0,738.0,1957.95,398.0,540.17,truck_truck,1,0.0,7.53
veh1688,521.0,3287.0,2766.0,5242.21,2198.0,2326.82,veh_passenger,1,7.29,6.01
bus1975,1826.0,3287.0,1461.0,14714.2,318.0,701.79,bus_bus,1,8.38,27.76
veh7596,2341.0,3287.0,946.0,6041.5,467.0,577.36,veh_passenger,1,0.0,12.97
truck5015,2318.0,3288.0,970.0,10913.04,249.0,365.6,truck_truck,1,0.0,12.98
veh9052,2789.0,3288.0,499.0,6569.22,22.0,85.98,veh_passenger,1,9.79,16.25
veh6661,2053.0,3289.0,1236.0,10914.19,390.0,562.57,veh_passenger,1,0.0,11.3
truck4726,2185.0,3289.0,1104.0,4091.74,642.0,819.6,truck_truck,1,0.0,8.5
truck5526,2554.0,3289.0,735.0,4033.41,231.0,418.83,truck_truck,1,0.0,7.57
veh9240,2847.0,3289.0,442.0,4730.68,78.0,133.54,veh_passenger,1,0.0,3.53
veh9723,2996.0,3289.0,293.0,2796.68,21.0,81.59,veh_passenger,1,0.0,9.13
veh6229,1920.0,3290.0,1370.0,10231.22,346.0,640.29,veh_passenger,1,0.0,13.07
veh7843,2417.0,3290.0,873.0,4998.17,169.0,470.03,veh_passenger,1,0.0,7.69
veh9617,2963.0,3290.0,327.0,2416.2,20.0,123.85,veh_passenger,1,0.0,7.02
veh6069,1876.0,3292.0,1416.0,5501.23,836.0,1058.02,veh_passenger,1,0.0,8.55
veh6717,2070.0,3292.0,1222.0,5629.14,237.0,589.73,veh_passenger,1,0.0,6.51
truck4464,2063.0,3293.0,1230.0,10244.49,454.0,648.9,truck_truck,1,0.0,7.72
veh8234,2540.0,3293.0,753.0,10623.16,73.0,187.17,veh_passenger,1,0.0,12.24
veh8382,2583.0,3293.0,710.0,4092.02,217.0,341.32,veh_passenger,1,0.0,7.42
veh6378,1965.0,3294.0,1329.0,6481.42,562.0,796.98,veh_passenger,1,0.0,6.99
bus3013,2785.0,3294.0,509.0,2916.2,249.0,330.4,bus_bus,1,0.0,13.48
veh6104,1881.0,3295.0,1414.0,4707.26,901.0,1079.2,veh_passenger,1,8.77,14.11
truck6072,2807.0,3295.0,488.0,4369.84,38.0,111.4,truck_truck,1,0.0,8.2
veh7086,2184.0,3296.0,1112.0,13035.37,277.0,418.21,veh_passenger,1,0.0,7.84
veh8185,2522.0,3296.0,774.0,7055.67,51.0,204.44,veh_passenger,1,0.0,7.25
veh8784,2707.0,3296.0,589.0,2898.38,189.0,347.02,veh_passenger,1,0.0,7.71
truck5309,2454.0,3297.0,843.0,8014.9,14.0,217.51,truck_truck,1,4.11,7.73
veh10495,3234.0,3297.0,63.0,507.34,0.0,6.54,veh_passenger,1,0.0,7.81
veh6825,2103.0,3298.0,1195.0,3384.2,664.0,827.34,veh_passenger,1,0.0,6.62
truck5258,2430.0,3298.0,868.0,4407.37,257.0,379.3,truck_truck,1,0.0,7.34
truck6301,2912.0,3298.0,386.0,2926.18,89.0,145.9,truck_truck,1,0.0,7.1
veh7957,2456.0,3299.0,843.0,4709.95,388.0,545.74,veh_passenger,1,0.0,7.13
veh8218,2532.0,3299.0,767.0,5204.14,178.0,312.99,veh_passenger,1,0.0,11.46
veh8979,2767.0,3299.0,532.0,8559.39,8.0,62.15,veh_passenger,1,33.33,6.53
veh8111,2499.0,3300.0,801.0,6341.14,139.0,349.25,veh_passenger,1,0.0,6.7
veh8628,2659.0,3300.0,641.0,3173.53,350.0,417.77,veh_passenger,1,0.0,13.52
